team_id,team_name,season_id,season_name,season_year,matches_played,overall_win_pct,overall_avg_goals_per_match,overall_avg_scored,overall_avg_conceded,overall_btts_pct,overall_clean_sheet_pct,overall_avg_xg,overall_avg_xga,home_matches_played,home_win_pct,home_avg_goals_per_match,home_avg_scored,home_avg_conceded,home_btts_pct,home_clean_sheet_pct,home_avg_xg,home_avg_xga,away_matches_played,away_win_pct,away_avg_goals_per_match,away_avg_scored,away_avg_conceded,away_btts_pct,away_clean_sheet_pct,away_avg_xg,away_avg_xga
3121,Lech Poznań,8206,Ekstraklasa 14/15,14/15,37,51.4,1.81,1.81,0.89,59.5,35.1,0.00,0.00,19,63.2,2.79,2.05,0.74,47.4,52.6,0.00,0.00,18,38.9,2.61,1.56,1.06,72.2,16.7,0.00,0.00
3111,Wisła Kraków,8206,Ekstraklasa 14/15,14/15,37,32.4,1.51,1.51,1.30,59.5,18.9,0.00,0.00,18,38.9,2.67,1.44,1.22,61.1,16.7,0.00,0.00,19,26.3,2.95,1.58,1.37,57.9,21.1,0.00,0.00
35329,Zawisza Bydgoszcz,8206,Ekstraklasa 14/15,14/15,37,27.0,1.22,1.22,1.70,59.5,21.6,0.00,0.00,18,33.3,2.44,1.11,1.33,55.6,27.8,0.00,0.00,19,21.1,3.37,1.32,2.05,63.2,15.8,0.00,0.00
7919,Podbeskidzie Bielsko-Biała,8206,Ekstraklasa 14/15,14/15,37,32.4,1.27,1.27,1.62,56.8,21.6,0.00,0.00,19,36.8,2.84,1.32,1.53,52.6,26.3,0.00,0.00,18,27.8,2.94,1.22,1.72,61.1,16.7,0.00,0.00
3117,Pogoń Szczecin,8206,Ekstraklasa 14/15,14/15,37,29.7,1.22,1.22,1.41,56.8,18.9,0.00,0.00,18,44.4,2.56,1.44,1.11,50.0,27.8,0.00,0.00,19,15.8,2.68,1.00,1.68,63.2,10.5,0.00,0.00
5065,MKS Korona Kielce,8206,Ekstraklasa 14/15,14/15,37,32.4,1.19,1.19,1.49,56.8,16.2,0.00,0.00,19,42.1,2.95,1.47,1.47,57.9,26.3,0.00,0.00,18,22.2,2.39,0.89,1.50,55.6,5.6,0.00,0.00
3108,Śląsk Wrocław,8206,Ekstraklasa 14/15,14/15,37,40.5,1.35,1.35,1.16,54.1,29.7,0.00,0.00,19,57.9,2.00,1.37,0.63,47.4,47.4,0.00,0.00,18,22.2,3.06,1.33,1.72,61.1,11.1,0.00,0.00
3110,Górnik Zabrze,8206,Ekstraklasa 14/15,14/15,37,32.4,1.35,1.35,1.62,54.1,21.6,0.00,0.00,18,33.3,3.33,1.56,1.78,55.6,27.8,0.00,0.00,19,31.6,2.63,1.16,1.47,52.6,15.8,0.00,0.00
7913,KS Lechia Gdańsk,8206,Ekstraklasa 14/15,14/15,37,35.1,1.22,1.22,1.27,51.4,32.4,0.00,0.00,18,44.4,2.17,1.17,1.00,44.4,50.0,0.00,0.00,19,26.3,2.79,1.26,1.53,57.9,15.8,0.00,0.00
7918,Piast Gliwice,8206,Ekstraklasa 14/15,14/15,37,35.1,1.35,1.35,1.51,51.4,24.3,0.00,0.00,19,52.6,3.26,1.89,1.37,52.6,31.6,0.00,0.00,18,16.7,2.44,0.78,1.67,50.0,16.7,0.00,0.00
7691,Jagiellonia Białystok,8206,Ekstraklasa 14/15,14/15,37,51.4,1.59,1.59,1.19,51.4,29.7,0.00,0.00,19,57.9,3.11,1.84,1.26,63.2,26.3,0.00,0.00,18,44.4,2.44,1.33,1.11,38.9,33.3,0.00,0.00
3125,Górnik Łęczna,8206,Ekstraklasa 14/15,14/15,37,29.7,1.05,1.05,1.24,48.6,21.6,0.00,0.00,18,38.9,2.39,1.39,1.00,55.6,27.8,0.00,0.00,19,21.1,2.21,0.74,1.47,42.1,15.8,0.00,0.00
3128,GKS Bełchatów,8206,Ekstraklasa 14/15,14/15,37,24.3,0.95,0.95,1.62,48.6,24.3,0.00,0.00,18,27.8,2.33,1.00,1.33,50.0,33.3,0.00,0.00,19,21.1,2.79,0.89,1.89,47.4,15.8,0.00,0.00
3105,Ruch Chorzów,8206,Ekstraklasa 14/15,14/15,37,32.4,1.19,1.19,1.24,45.9,32.4,0.00,0.00,18,38.9,2.61,1.44,1.17,55.6,33.3,0.00,0.00,19,26.3,2.26,0.95,1.32,36.8,31.6,0.00,0.00
3106,Legia Warszawa,8206,Ekstraklasa 14/15,14/15,37,56.8,1.73,1.73,0.89,45.9,48.6,0.00,0.00,19,68.4,2.74,1.89,0.84,42.1,52.6,0.00,0.00,18,44.4,2.50,1.56,0.94,50.0,44.4,0.00,0.00
3117,Pogoń Szczecin,6261,Ekstraklasa 13/14,13/14,37,29.7,1.35,1.35,1.35,64.9,24.3,0.00,0.00,19,31.6,2.79,1.47,1.32,63.2,21.1,0.00,0.00,18,27.8,2.61,1.22,1.39,66.7,27.8,0.00,0.00
7691,Jagiellonia Białystok,6261,Ekstraklasa 13/14,13/14,36,30.6,1.56,1.56,1.61,63.9,19.4,0.00,0.00,19,42.1,3.42,1.95,1.47,57.9,26.3,0.00,0.00,17,17.6,2.88,1.12,1.76,70.6,11.8,0.00,0.00
3110,Górnik Zabrze,6261,Ekstraklasa 13/14,13/14,37,37.8,1.43,1.43,1.54,59.5,21.6,0.00,0.00,18,44.4,3.11,1.56,1.56,55.6,22.2,0.00,0.00,19,31.6,2.84,1.32,1.53,63.2,21.1,0.00,0.00
5065,MKS Korona Kielce,6261,Ekstraklasa 13/14,13/14,37,27.0,1.27,1.27,1.51,59.5,21.6,0.00,0.00,19,42.1,3.26,1.63,1.63,68.4,26.3,0.00,0.00,18,11.1,2.28,0.89,1.39,50.0,16.7,0.00,0.00
4901,Cracovia,6261,Ekstraklasa 13/14,13/14,37,32.4,1.16,1.16,1.51,56.8,18.9,0.00,0.00,19,31.6,2.84,1.21,1.63,57.9,15.8,0.00,0.00,18,33.3,2.50,1.11,1.39,55.6,22.2,0.00,0.00
35329,Zawisza Bydgoszcz,6261,Ekstraklasa 13/14,13/14,37,32.4,1.30,1.30,1.30,54.1,24.3,0.00,0.00,18,44.4,2.61,1.56,1.06,38.9,33.3,0.00,0.00,19,21.1,2.58,1.05,1.53,68.4,15.8,0.00,0.00
3115,Widzew Łódź,6261,Ekstraklasa 13/14,13/14,37,18.9,0.97,0.97,1.59,54.1,10.8,0.00,0.00,18,38.9,2.39,1.28,1.11,66.7,16.7,0.00,0.00,19,0.0,2.74,0.68,2.05,42.1,5.3,0.00,0.00
3121,Lech Poznań,6261,Ekstraklasa 13/14,13/14,37,51.4,1.84,1.84,1.08,54.1,29.7,0.00,0.00,19,73.7,3.11,2.32,0.79,63.2,36.8,0.00,0.00,18,27.8,2.72,1.33,1.39,44.4,22.2,0.00,0.00
7913,KS Lechia Gdańsk,6261,Ekstraklasa 13/14,13/14,37,35.1,1.24,1.24,1.11,51.4,37.8,0.00,0.00,18,38.9,2.78,1.56,1.22,66.7,27.8,0.00,0.00,19,31.6,1.95,0.95,1.00,36.8,47.4,0.00,0.00
3108,Śląsk Wrocław,6261,Ekstraklasa 13/14,13/14,37,32.4,1.32,1.32,1.11,51.4,40.5,0.00,0.00,19,42.1,2.11,1.26,0.84,42.1,52.6,0.00,0.00,18,22.2,2.78,1.39,1.39,61.1,27.8,0.00,0.00
3105,Ruch Chorzów,6261,Ekstraklasa 13/14,13/14,37,43.2,1.27,1.27,1.30,51.4,29.7,0.00,0.00,19,42.1,2.16,1.21,0.95,57.9,26.3,0.00,0.00,18,44.4,3.00,1.33,1.67,44.4,33.3,0.00,0.00
7918,Piast Gliwice,6261,Ekstraklasa 13/14,13/14,37,29.7,1.16,1.16,1.51,48.6,29.7,0.00,0.00,18,27.8,2.06,1.11,0.94,50.0,33.3,0.00,0.00,19,31.6,3.26,1.21,2.05,47.4,26.3,0.00,0.00
3106,Legia Warszawa,6261,Ekstraklasa 13/14,13/14,36,72.2,2.08,2.08,0.86,47.2,41.7,0.00,0.00,18,83.3,3.11,2.50,0.61,44.4,50.0,0.00,0.00,18,61.1,2.78,1.67,1.11,50.0,33.3,0.00,0.00
3113,Zagłębie Lubin,6261,Ekstraklasa 13/14,13/14,37,18.9,0.86,0.86,1.38,43.2,18.9,0.00,0.00,18,33.3,2.78,1.33,1.44,55.6,22.2,0.00,0.00,19,5.3,1.74,0.42,1.32,31.6,15.8,0.00,0.00
3111,Wisła Kraków,6261,Ekstraklasa 13/14,13/14,37,37.8,1.38,1.38,1.24,43.2,40.5,0.00,0.00,18,66.7,2.33,1.78,0.56,27.8,55.6,0.00,0.00,19,10.5,2.89,1.00,1.89,57.9,26.3,0.00,0.00
7919,Podbeskidzie Bielsko-Biała,6261,Ekstraklasa 13/14,13/14,37,27.0,1.05,1.05,1.22,43.2,43.2,0.00,0.00,18,38.9,1.56,1.00,0.56,27.8,61.1,0.00,0.00,19,15.8,2.95,1.11,1.84,57.9,26.3,0.00,0.00
7919,Podbeskidzie Bielsko-Biała,4634,Ekstraklasa 12/13,12/13,30,26.7,1.30,1.30,1.43,76.7,13.3,0.00,0.00,15,13.3,3.00,1.40,1.60,86.7,6.7,0.00,0.00,15,40.0,2.47,1.20,1.27,66.7,20.0,0.00,0.00
3119,Polonia Warszawa,4634,Ekstraklasa 12/13,12/13,30,36.7,1.50,1.50,1.13,66.7,23.3,0.00,0.00,15,33.3,2.47,1.33,1.13,73.3,13.3,0.00,0.00,15,40.0,2.80,1.67,1.13,60.0,33.3,0.00,0.00
7918,Piast Gliwice,4634,Ekstraklasa 12/13,12/13,30,43.3,1.37,1.37,1.37,63.3,23.3,0.00,0.00,15,33.3,2.47,1.20,1.27,60.0,33.3,0.00,0.00,15,53.3,3.00,1.53,1.47,66.7,13.3,0.00,0.00
7913,KS Lechia Gdańsk,4634,Ekstraklasa 12/13,12/13,30,33.3,1.40,1.40,1.43,56.7,26.7,0.00,0.00,15,20.0,3.33,1.53,1.80,73.3,20.0,0.00,0.00,15,46.7,2.33,1.27,1.07,40.0,33.3,0.00,0.00
3105,Ruch Chorzów,4634,Ekstraklasa 12/13,12/13,30,26.7,1.17,1.17,1.60,56.7,13.3,0.00,0.00,15,26.7,2.53,1.13,1.40,66.7,20.0,0.00,0.00,15,26.7,3.00,1.20,1.80,46.7,6.7,0.00,0.00
3108,Śląsk Wrocław,4634,Ekstraklasa 12/13,12/13,30,43.3,1.47,1.47,1.40,56.7,26.7,0.00,0.00,15,60.0,2.53,1.53,1.00,60.0,33.3,0.00,0.00,15,26.7,3.20,1.40,1.80,53.3,20.0,0.00,0.00
3115,Widzew Łódź,4634,Ekstraklasa 12/13,12/13,30,26.7,1.00,1.00,1.37,53.3,26.7,0.00,0.00,15,40.0,2.33,1.27,1.07,60.0,33.3,0.00,0.00,15,13.3,2.40,0.73,1.67,46.7,20.0,0.00,0.00
3106,Legia Warszawa,4634,Ekstraklasa 12/13,12/13,30,66.7,1.97,1.97,0.73,50.0,46.7,0.00,0.00,15,80.0,2.73,2.20,0.53,40.0,60.0,0.00,0.00,15,53.3,2.67,1.73,0.93,60.0,33.3,0.00,0.00
7691,Jagiellonia Białystok,4634,Ekstraklasa 12/13,12/13,30,26.7,1.03,1.03,1.50,50.0,23.3,0.00,0.00,15,26.7,2.13,0.87,1.27,33.3,33.3,0.00,0.00,15,26.7,2.93,1.20,1.73,66.7,13.3,0.00,0.00
3111,Wisła Kraków,4634,Ekstraklasa 12/13,12/13,30,33.3,0.93,0.93,1.17,46.7,33.3,0.00,0.00,15,40.0,1.93,1.00,0.93,40.0,46.7,0.00,0.00,15,26.7,2.27,0.87,1.40,53.3,20.0,0.00,0.00
3113,Zagłębie Lubin,4634,Ekstraklasa 12/13,12/13,30,36.7,1.27,1.27,1.23,46.7,33.3,0.00,0.00,15,46.7,2.80,1.60,1.20,53.3,26.7,0.00,0.00,15,26.7,2.20,0.93,1.27,40.0,40.0,0.00,0.00
5065,MKS Korona Kielce,4634,Ekstraklasa 12/13,12/13,30,30.0,1.07,1.07,1.23,46.7,23.3,0.00,0.00,15,60.0,2.27,1.60,0.67,46.7,40.0,0.00,0.00,15,0.0,2.33,0.53,1.80,46.7,6.7,0.00,0.00
3128,GKS Bełchatów,4634,Ekstraklasa 12/13,12/13,30,23.3,0.80,0.80,1.27,43.3,26.7,0.00,0.00,15,26.7,2.20,0.80,1.40,40.0,26.7,0.00,0.00,15,20.0,1.93,0.80,1.13,46.7,26.7,0.00,0.00
3110,Górnik Zabrze,4634,Ekstraklasa 12/13,12/13,30,40.0,1.17,1.17,1.03,40.0,30.0,0.00,0.00,15,46.7,2.27,1.27,1.00,26.7,40.0,0.00,0.00,15,33.3,2.13,1.07,1.07,53.3,20.0,0.00,0.00
3117,Pogoń Szczecin,4634,Ekstraklasa 12/13,12/13,30,33.3,0.97,0.97,1.30,36.7,23.3,0.00,0.00,15,46.7,2.27,1.13,1.13,26.7,33.3,0.00,0.00,15,20.0,2.27,0.80,1.47,46.7,13.3,0.00,0.00
3121,Lech Poznań,4634,Ekstraklasa 12/13,12/13,30,63.3,1.53,1.53,0.73,23.3,56.7,0.00,0.00,15,46.7,2.60,1.60,1.00,26.7,46.7,0.00,0.00,15,80.0,1.93,1.47,0.47,20.0,66.7,0.00,0.00
7691,Jagiellonia Białystok,3411,Ekstraklasa 11/12,11/12,30,36.7,1.17,1.17,1.50,56.7,20.0,0.00,0.00,15,66.7,2.47,1.53,0.93,53.3,26.7,0.00,0.00,15,6.7,2.87,0.80,2.07,60.0,13.3,0.00,0.00
3113,Zagłębie Lubin,3411,Ekstraklasa 11/12,11/12,30,36.7,1.20,1.20,1.40,56.7,26.7,0.00,0.00,15,40.0,2.53,1.20,1.33,66.7,20.0,0.00,0.00,15,33.3,2.67,1.20,1.47,46.7,33.3,0.00,0.00
3110,Górnik Zabrze,3411,Ekstraklasa 11/12,11/12,30,36.7,1.20,1.20,1.00,50.0,33.3,0.00,0.00,15,60.0,2.20,1.53,0.67,33.3,53.3,0.00,0.00,15,13.3,2.20,0.87,1.33,66.7,13.3,0.00,0.00
3108,Śląsk Wrocław,3411,Ekstraklasa 11/12,11/12,30,56.7,1.57,1.57,1.03,46.7,36.7,0.00,0.00,15,60.0,2.67,1.73,0.93,46.7,40.0,0.00,0.00,15,53.3,2.53,1.40,1.13,46.7,33.3,0.00,0.00
3105,Ruch Chorzów,3411,Ekstraklasa 11/12,11/12,30,53.3,1.47,1.47,0.93,46.7,33.3,0.00,0.00,15,60.0,2.40,1.60,0.80,46.7,33.3,0.00,0.00,15,46.7,2.40,1.33,1.07,46.7,33.3,0.00,0.00
3123,ŁKS Łódź,3411,Ekstraklasa 11/12,11/12,30,16.7,0.77,0.77,1.77,46.7,23.3,0.00,0.00,15,6.7,2.73,0.80,1.93,66.7,6.7,0.00,0.00,15,26.7,2.33,0.73,1.60,26.7,40.0,0.00,0.00
3128,GKS Bełchatów,3411,Ekstraklasa 11/12,11/12,30,23.3,1.13,1.13,1.20,46.7,23.3,0.00,0.00,15,40.0,2.87,1.67,1.20,46.7,33.3,0.00,0.00,15,6.7,1.80,0.60,1.20,46.7,13.3,0.00,0.00
4901,Cracovia,3411,Ekstraklasa 11/12,11/12,30,13.3,0.67,0.67,1.37,43.3,23.3,0.00,0.00,15,20.0,2.00,0.67,1.33,40.0,26.7,0.00,0.00,15,6.7,2.07,0.67,1.40,46.7,20.0,0.00,0.00
7919,Podbeskidzie Bielsko-Biała,3411,Ekstraklasa 11/12,11/12,30,30.0,0.87,0.87,1.30,40.0,33.3,0.00,0.00,15,26.7,1.73,0.80,0.93,40.0,40.0,0.00,0.00,15,33.3,2.60,0.93,1.67,40.0,26.7,0.00,0.00
3119,Polonia Warszawa,3411,Ekstraklasa 11/12,11/12,30,43.3,1.10,1.10,1.07,40.0,33.3,0.00,0.00,15,60.0,2.40,1.47,0.93,53.3,33.3,0.00,0.00,15,26.7,1.93,0.73,1.20,26.7,33.3,0.00,0.00
7913,KS Lechia Gdańsk,3411,Ekstraklasa 11/12,11/12,30,23.3,0.70,0.70,1.00,36.7,36.7,0.00,0.00,15,20.0,1.47,0.60,0.87,33.3,46.7,0.00,0.00,15,26.7,1.93,0.80,1.13,40.0,26.7,0.00,0.00
3115,Widzew Łódź,3411,Ekstraklasa 11/12,11/12,30,30.0,0.83,0.83,0.87,36.7,43.3,0.00,0.00,15,33.3,1.67,0.93,0.73,33.3,46.7,0.00,0.00,15,26.7,1.73,0.73,1.00,40.0,40.0,0.00,0.00
5065,MKS Korona Kielce,3411,Ekstraklasa 11/12,11/12,30,43.3,1.13,1.13,0.97,33.3,46.7,0.00,0.00,15,46.7,2.13,1.27,0.87,26.7,53.3,0.00,0.00,15,40.0,2.07,1.00,1.07,40.0,40.0,0.00,0.00
3106,Legia Warszawa,3411,Ekstraklasa 11/12,11/12,30,50.0,1.40,1.40,0.57,30.0,56.7,0.00,0.00,15,53.3,2.00,1.47,0.53,33.3,60.0,0.00,0.00,15,46.7,1.93,1.33,0.60,26.7,53.3,0.00,0.00
3111,Wisła Kraków,3411,Ekstraklasa 11/12,11/12,30,40.0,0.97,0.97,0.87,30.0,33.3,0.00,0.00,15,46.7,1.67,0.93,0.73,20.0,40.0,0.00,0.00,15,33.3,2.00,1.00,1.00,40.0,26.7,0.00,0.00
3121,Lech Poznań,3411,Ekstraklasa 11/12,11/12,30,50.0,1.40,1.40,0.73,26.7,53.3,0.00,0.00,15,73.3,2.20,1.67,0.53,26.7,53.3,0.00,0.00,15,26.7,2.07,1.13,0.93,26.7,53.3,0.00,0.00
5065,MKS Korona Kielce,2737,Ekstraklasa 10/11,10/11,30,33.3,1.13,1.13,1.60,56.7,26.7,0.00,0.00,15,33.3,2.80,1.33,1.47,66.7,26.7,0.00,0.00,15,33.3,2.67,0.93,1.73,46.7,26.7,0.00,0.00
3108,Śląsk Wrocław,2737,Ekstraklasa 10/11,10/11,30,43.3,1.53,1.53,1.13,53.3,36.7,0.00,0.00,15,46.7,2.67,1.80,0.87,46.7,40.0,0.00,0.00,15,40.0,2.67,1.27,1.40,60.0,33.3,0.00,0.00
3115,Widzew Łódź,2737,Ekstraklasa 10/11,10/11,30,36.7,1.37,1.37,1.13,53.3,20.0,0.00,0.00,15,46.7,2.53,1.73,0.80,53.3,33.3,0.00,0.00,15,26.7,2.47,1.00,1.47,53.3,6.7,0.00,0.00
3113,Zagłębie Lubin,2737,Ekstraklasa 10/11,10/11,30,33.3,1.03,1.03,1.27,50.0,30.0,0.00,0.00,15,46.7,1.73,0.93,0.80,33.3,46.7,0.00,0.00,15,20.0,2.87,1.13,1.73,66.7,13.3,0.00,0.00
3128,GKS Bełchatów,2737,Ekstraklasa 10/11,10/11,30,33.3,1.03,1.03,1.10,46.7,40.0,0.00,0.00,15,60.0,1.87,1.20,0.67,33.3,53.3,0.00,0.00,15,6.7,2.40,0.87,1.53,60.0,26.7,0.00,0.00
7913,KS Lechia Gdańsk,2737,Ekstraklasa 10/11,10/11,30,40.0,1.23,1.23,1.20,46.7,33.3,0.00,0.00,15,53.3,2.13,1.33,0.80,40.0,46.7,0.00,0.00,15,26.7,2.73,1.13,1.60,53.3,20.0,0.00,0.00
7692,Polonia Bytom,2737,Ekstraklasa 10/11,10/11,30,20.0,0.97,0.97,1.50,46.7,23.3,0.00,0.00,15,26.7,2.33,1.13,1.20,53.3,26.7,0.00,0.00,15,13.3,2.60,0.80,1.80,40.0,20.0,0.00,0.00
3106,Legia Warszawa,2737,Ekstraklasa 10/11,10/11,30,50.0,1.50,1.50,1.27,43.3,33.3,0.00,0.00,15,66.7,2.87,1.80,1.07,46.7,40.0,0.00,0.00,15,33.3,2.67,1.20,1.47,40.0,26.7,0.00,0.00
4901,Cracovia,2737,Ekstraklasa 10/11,10/11,30,26.7,1.23,1.23,1.57,40.0,23.3,0.00,0.00,15,46.7,3.40,2.00,1.40,53.3,33.3,0.00,0.00,15,6.7,2.20,0.47,1.73,26.7,13.3,0.00,0.00
3110,Górnik Zabrze,2737,Ekstraklasa 10/11,10/11,30,43.3,1.20,1.20,1.33,40.0,30.0,0.00,0.00,15,60.0,2.27,1.60,0.67,40.0,46.7,0.00,0.00,15,26.7,2.80,0.80,2.00,40.0,13.3,0.00,0.00
7691,Jagiellonia Białystok,2737,Ekstraklasa 10/11,10/11,30,46.7,1.27,1.27,1.07,36.7,43.3,0.00,0.00,15,73.3,2.67,1.93,0.73,46.7,53.3,0.00,0.00,15,20.0,2.00,0.60,1.40,26.7,33.3,0.00,0.00
3105,Ruch Chorzów,2737,Ekstraklasa 10/11,10/11,30,33.3,0.97,0.97,1.07,36.7,43.3,0.00,0.00,15,40.0,1.73,0.93,0.80,26.7,53.3,0.00,0.00,15,26.7,2.33,1.00,1.33,46.7,33.3,0.00,0.00
3119,Polonia Warszawa,2737,Ekstraklasa 10/11,10/11,30,40.0,1.37,1.37,0.87,33.3,46.7,0.00,0.00,15,46.7,2.27,1.47,0.80,33.3,46.7,0.00,0.00,15,33.3,2.20,1.27,0.93,33.3,46.7,0.00,0.00
3111,Wisła Kraków,2737,Ekstraklasa 10/11,10/11,30,56.7,1.47,1.47,0.97,33.3,46.7,0.00,0.00,15,73.3,2.53,1.80,0.73,33.3,53.3,0.00,0.00,15,40.0,2.33,1.13,1.20,33.3,40.0,0.00,0.00
5064,MZKS Arka Gdynia,2737,Ekstraklasa 10/11,10/11,30,20.0,0.73,0.73,1.43,30.0,26.7,0.00,0.00,15,40.0,2.53,1.27,1.27,46.7,33.3,0.00,0.00,15,0.0,1.80,0.20,1.60,13.3,20.0,0.00,0.00
3121,Lech Poznań,2737,Ekstraklasa 10/11,10/11,30,43.3,1.23,1.23,0.77,26.7,43.3,0.00,0.00,15,66.7,2.20,1.80,0.40,20.0,73.3,0.00,0.00,15,20.0,1.80,0.67,1.13,33.3,13.3,0.00,0.00
7918,Piast Gliwice,2275,Ekstraklasa 09/10,09/10,30,23.3,1.00,1.00,1.67,53.3,20.0,0.00,0.00,15,26.7,2.67,1.13,1.53,60.0,20.0,0.00,0.00,15,20.0,2.67,0.87,1.80,46.7,20.0,0.00,0.00
5064,MZKS Arka Gdynia,2275,Ekstraklasa 09/10,09/10,30,23.3,0.93,0.93,1.30,53.3,20.0,0.00,0.00,15,26.7,2.07,0.93,1.13,46.7,26.7,0.00,0.00,15,20.0,2.40,0.93,1.47,60.0,13.3,0.00,0.00
3108,Śląsk Wrocław,2275,Ekstraklasa 09/10,09/10,30,26.7,1.07,1.07,1.10,50.0,30.0,0.00,0.00,15,46.7,2.20,1.27,0.93,46.7,46.7,0.00,0.00,15,6.7,2.13,0.87,1.27,53.3,13.3,0.00,0.00
3114,MKS Odra Wodzisław Śląski,2275,Ekstraklasa 09/10,09/10,30,23.3,0.90,0.90,1.50,50.0,23.3,0.00,0.00,15,33.3,2.33,1.00,1.33,46.7,33.3,0.00,0.00,15,13.3,2.47,0.80,1.67,53.3,13.3,0.00,0.00
5065,MKS Korona Kielce,2275,Ekstraklasa 09/10,09/10,30,30.0,1.17,1.17,1.37,46.7,26.7,0.00,0.00,15,40.0,2.87,1.53,1.33,53.3,33.3,0.00,0.00,15,20.0,2.20,0.80,1.40,40.0,20.0,0.00,0.00
7692,Polonia Bytom,2275,Ekstraklasa 09/10,09/10,30,30.0,0.97,0.97,1.03,46.7,30.0,0.00,0.00,15,46.7,2.07,1.27,0.80,53.3,40.0,0.00,0.00,15,13.3,1.93,0.67,1.27,40.0,20.0,0.00,0.00
3128,GKS Bełchatów,2275,Ekstraklasa 09/10,09/10,30,43.3,1.23,1.23,0.90,43.3,40.0,0.00,0.00,15,60.0,2.27,1.53,0.73,40.0,46.7,0.00,0.00,15,26.7,2.00,0.93,1.07,46.7,33.3,0.00,0.00
7913,KS Lechia Gdańsk,2275,Ekstraklasa 09/10,09/10,30,30.0,1.00,1.00,1.07,43.3,30.0,0.00,0.00,15,26.7,1.73,0.80,0.93,40.0,33.3,0.00,0.00,15,33.3,2.40,1.20,1.20,46.7,26.7,0.00,0.00
3111,Wisła Kraków,2275,Ekstraklasa 09/10,09/10,30,63.3,1.60,1.60,0.67,43.3,36.7,0.00,0.00,15,53.3,1.80,1.20,0.60,33.3,40.0,0.00,0.00,15,73.3,2.73,2.00,0.73,53.3,33.3,0.00,0.00
3113,Zagłębie Lubin,2275,Ekstraklasa 09/10,09/10,30,26.7,1.00,1.00,1.27,43.3,30.0,0.00,0.00,15,20.0,2.00,0.93,1.07,46.7,33.3,0.00,0.00,15,33.3,2.53,1.07,1.47,40.0,26.7,0.00,0.00
3121,Lech Poznań,2275,Ekstraklasa 09/10,09/10,30,63.3,1.70,1.70,0.67,40.0,53.3,0.00,0.00,15,80.0,2.53,1.87,0.67,40.0,60.0,0.00,0.00,15,46.7,2.20,1.53,0.67,40.0,46.7,0.00,0.00
4901,Cracovia,2275,Ekstraklasa 09/10,09/10,30,30.0,0.83,0.83,1.30,40.0,33.3,0.00,0.00,15,33.3,2.73,1.20,1.53,60.0,26.7,0.00,0.00,15,26.7,1.53,0.47,1.07,20.0,40.0,0.00,0.00
3105,Ruch Chorzów,2275,Ekstraklasa 09/10,09/10,30,53.3,1.33,1.33,1.00,40.0,43.3,0.00,0.00,15,66.7,2.27,1.47,0.80,33.3,60.0,0.00,0.00,15,40.0,2.40,1.20,1.20,46.7,26.7,0.00,0.00
3119,Polonia Warszawa,2275,Ekstraklasa 09/10,09/10,30,30.0,0.83,0.83,1.27,36.7,20.0,0.00,0.00,15,40.0,1.87,0.87,1.00,33.3,26.7,0.00,0.00,15,20.0,2.33,0.80,1.53,40.0,13.3,0.00,0.00
7691,Jagiellonia Białystok,2275,Ekstraklasa 09/10,09/10,30,36.7,0.97,0.97,0.90,36.7,50.0,0.00,0.00,15,60.0,1.60,1.20,0.40,26.7,73.3,0.00,0.00,15,13.3,2.13,0.73,1.40,46.7,26.7,0.00,0.00
3106,Legia Warszawa,2275,Ekstraklasa 09/10,09/10,30,50.0,1.20,1.20,0.73,26.7,46.7,0.00,0.00,15,60.0,2.47,1.73,0.73,33.3,53.3,0.00,0.00,15,40.0,1.40,0.67,0.73,20.0,40.0,0.00,0.00
3108,Śląsk Wrocław,1691,Ekstraklasa 08/09,08/09,30,36.7,1.33,1.33,1.13,56.7,23.3,0.00,0.00,15,53.3,2.47,1.67,0.80,53.3,26.7,0.00,0.00,15,20.0,2.47,1.00,1.47,60.0,20.0,0.00,0.00
3121,Lech Poznań,1691,Ekstraklasa 08/09,08/09,30,53.3,1.70,1.70,0.80,50.0,46.7,0.00,0.00,15,46.7,2.13,1.47,0.67,46.7,53.3,0.00,0.00,15,60.0,2.87,1.93,0.93,53.3,40.0,0.00,0.00
3111,Wisła Kraków,1691,Ekstraklasa 08/09,08/09,30,63.3,1.77,1.77,0.70,46.7,50.0,0.00,0.00,15,86.7,2.67,2.07,0.60,40.0,60.0,0.00,0.00,15,40.0,2.27,1.47,0.80,53.3,40.0,0.00,0.00
7913,KS Lechia Gdańsk,1691,Ekstraklasa 08/09,08/09,30,30.0,1.00,1.00,1.47,46.7,23.3,0.00,0.00,15,46.7,2.60,1.40,1.20,53.3,33.3,0.00,0.00,15,13.3,2.33,0.60,1.73,40.0,13.3,0.00,0.00
7692,Polonia Bytom,1691,Ekstraklasa 08/09,08/09,30,33.3,1.00,1.00,1.53,46.7,23.3,0.00,0.00,15,46.7,2.47,1.27,1.20,53.3,33.3,0.00,0.00,15,20.0,2.60,0.73,1.87,40.0,13.3,0.00,0.00
5064,MZKS Arka Gdynia,1691,Ekstraklasa 08/09,08/09,30,23.3,0.90,0.90,1.30,43.3,26.7,0.00,0.00,15,40.0,2.40,1.27,1.13,46.7,20.0,0.00,0.00,15,6.7,2.00,0.53,1.47,40.0,33.3,0.00,0.00
