match_id,match_slug,match_date,start_timestamp,status_type,status_description,winner_code,home_score,away_score,home_score_period1,home_score_period2,away_score_period1,away_score_period2,home_team_id,home_team_name,away_team_id,away_team_name,tournament_id,tournament_name,season_id,season_name,season_year,country_name,has_statistics,loaded_at
7433414,piast-gliwice-mks-korona-kielce,2017-12-15,2017-12-15 17:00:00+00,finished,Ended,3,1,1,0,1,0,1,5065,MKS Korona Kielce,7918,Piast Gliwice,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433395,jagiellonia-bialystok-slask-wroclaw,2017-12-15,2017-12-15 19:30:00+00,finished,Ended,1,1,0,0,1,0,0,3108,Śląsk Wrocław,7691,Jagiellonia Białystok,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433403,mzks-arka-gdynia-pogon-szczecin,2017-12-16,2017-12-16 14:30:00+00,finished,Ended,1,1,0,0,1,0,0,3117,Pogoń Szczecin,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433409,sandecja-nowy-sacz-ks-lechia-gdansk,2017-12-16,2017-12-16 17:00:00+00,finished,Ended,3,2,2,1,1,0,2,36766,Sandecja Nowy Sącz,7913,KS Lechia Gdańsk,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433406,wisla-plock-legia-warszawa,2017-12-16,2017-12-16 19:30:00+00,finished,Ended,2,0,2,0,0,2,0,3106,Legia Warszawa,3122,Wisła Płock,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433412,bruk-bet-termalica-nieciecza-lech-poznan,2017-12-17,2017-12-17 14:30:00+00,finished,Ended,1,3,1,2,1,0,1,3121,Lech Poznań,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433410,zaglebie-lubin-wisla-krakow,2017-12-17,2017-12-17 17:00:00+00,finished,Ended,2,1,2,1,0,2,0,3111,Wisła Kraków,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433411,cracovia-gornik-zabrze,2017-12-18,2017-12-18 17:00:00+00,finished,Ended,2,0,4,0,0,2,2,3110,Górnik Zabrze,4901,Cracovia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433420,wisla-plock-gornik-zabrze,2018-02-09,2018-02-09 17:00:00+00,finished,Ended,1,4,2,1,3,1,1,3122,Wisła Płock,3110,Górnik Zabrze,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433421,zaglebie-lubin-legia-warszawa,2018-02-09,2018-02-09 19:30:00+00,finished,Ended,2,2,3,0,2,1,2,3113,Zagłębie Lubin,3106,Legia Warszawa,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433430,sandecja-nowy-sacz-pogon-szczecin,2018-02-10,2018-02-10 14:30:00+00,finished,Ended,1,4,1,2,2,0,1,3117,Pogoń Szczecin,36766,Sandecja Nowy Sącz,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433416,cracovia-slask-wroclaw,2018-02-10,2018-02-10 17:00:00+00,finished,Ended,1,2,1,0,2,1,0,4901,Cracovia,3108,Śląsk Wrocław,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433423,ks-lechia-gdansk-wisla-krakow,2018-02-10,2018-02-10 19:30:00+00,finished,Ended,3,1,1,1,0,1,0,7913,KS Lechia Gdańsk,3111,Wisła Kraków,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433419,bruk-bet-termalica-nieciecza-mks-korona-kielce,2018-02-11,2018-02-11 14:30:00+00,finished,Ended,2,0,3,0,0,1,2,36851,Bruk-Bet Termalica Nieciecza,5065,MKS Korona Kielce,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433418,mzks-arka-gdynia-lech-poznan,2018-02-11,2018-02-11 17:00:00+00,finished,Ended,3,0,0,0,0,0,0,5064,MZKS Arka Gdynia,3121,Lech Poznań,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433422,piast-gliwice-jagiellonia-bialystok,2018-02-12,2018-02-12 17:00:00+00,finished,Ended,2,0,2,0,0,1,1,7918,Piast Gliwice,7691,Jagiellonia Białystok,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433427,sandecja-nowy-sacz-mks-korona-kielce,2018-02-16,2018-02-16 17:00:00+00,finished,Ended,3,3,3,1,2,2,1,36766,Sandecja Nowy Sącz,5065,MKS Korona Kielce,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433425,slask-wroclaw-legia-warszawa,2018-02-16,2018-02-16 19:30:00+00,finished,Ended,1,4,1,4,0,1,0,3106,Legia Warszawa,3108,Śląsk Wrocław,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433432,wisla-plock-zaglebie-lubin,2018-02-17,2018-02-17 14:30:00+00,finished,Ended,1,2,0,0,2,0,0,3122,Wisła Płock,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433433,jagiellonia-bialystok-cracovia,2018-02-17,2018-02-17 17:00:00+00,finished,Ended,1,1,0,0,1,0,0,7691,Jagiellonia Białystok,4901,Cracovia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433428,mzks-arka-gdynia-wisla-krakow,2018-02-17,2018-02-17 19:30:00+00,finished,Ended,1,3,2,1,2,1,1,3111,Wisła Kraków,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433424,piast-gliwice-ks-lechia-gdansk,2018-02-18,2018-02-18 14:30:00+00,finished,Ended,2,0,2,0,0,0,2,7913,KS Lechia Gdańsk,7918,Piast Gliwice,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433415,lech-poznan-pogon-szczecin,2018-02-18,2018-02-18 17:00:00+00,finished,Ended,1,2,0,1,1,0,0,3121,Lech Poznań,3117,Pogoń Szczecin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433417,bruk-bet-termalica-nieciecza-gornik-zabrze,2018-02-19,2018-02-19 17:00:00+00,finished,Ended,1,3,0,1,2,0,0,3110,Górnik Zabrze,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433442,mzks-arka-gdynia-zaglebie-lubin,2018-02-23,2018-02-23 17:00:00+00,finished,Ended,3,0,0,0,0,0,0,3113,Zagłębie Lubin,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433426,ks-lechia-gdansk-jagiellonia-bialystok,2018-02-23,2018-02-23 19:30:00+00,finished,Ended,1,4,1,2,2,1,0,7691,Jagiellonia Białystok,7913,KS Lechia Gdańsk,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433431,bruk-bet-termalica-nieciecza-sandecja-nowy-sacz,2018-02-24,2018-02-24 14:30:00+00,finished,Ended,1,1,0,0,1,0,0,36851,Bruk-Bet Termalica Nieciecza,36766,Sandecja Nowy Sącz,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433437,wisla-plock-pogon-szczecin,2018-02-24,2018-02-24 17:00:00+00,finished,Ended,1,2,1,1,1,0,1,3117,Pogoń Szczecin,3122,Wisła Płock,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433429,cracovia-legia-warszawa,2018-02-24,2018-02-24 19:30:00+00,finished,Ended,3,0,0,0,0,0,0,4901,Cracovia,3106,Legia Warszawa,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433435,piast-gliwice-wisla-krakow,2018-02-25,2018-02-25 14:30:00+00,finished,Ended,3,0,0,0,0,0,0,7918,Piast Gliwice,3111,Wisła Kraków,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433439,gornik-zabrze-slask-wroclaw,2018-02-25,2018-02-25 14:30:00+00,finished,Ended,3,1,1,0,1,1,0,3108,Śląsk Wrocław,3110,Górnik Zabrze,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433434,mks-korona-kielce-lech-poznan,2018-02-25,2018-02-25 17:00:00+00,finished,Ended,1,1,0,0,1,0,0,5065,MKS Korona Kielce,3121,Lech Poznań,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433441,cracovia-wisla-plock,2018-02-27,2018-02-27 17:00:00+00,finished,Ended,2,0,1,0,0,0,1,3122,Wisła Płock,4901,Cracovia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433452,bruk-bet-termalica-nieciecza-ks-lechia-gdansk,2018-02-27,2018-02-27 17:00:00+00,finished,Ended,3,2,2,1,1,1,1,7913,KS Lechia Gdańsk,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433454,sandecja-nowy-sacz-zaglebie-lubin,2018-02-27,2018-02-27 19:30:00+00,finished,Ended,2,0,1,0,0,1,0,36766,Sandecja Nowy Sącz,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433445,jagiellonia-bialystok-legia-warszawa,2018-02-27,2018-02-27 19:30:00+00,finished,Ended,2,0,2,0,0,1,1,3106,Legia Warszawa,7691,Jagiellonia Białystok,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433436,mks-korona-kielce-wisla-krakow,2018-02-28,2018-02-28 17:00:00+00,finished,Ended,3,1,1,1,0,1,0,3111,Wisła Kraków,5065,MKS Korona Kielce,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433440,pogon-szczecin-gornik-zabrze,2018-02-28,2018-02-28 17:00:00+00,finished,Ended,3,0,0,0,0,0,0,3110,Górnik Zabrze,3117,Pogoń Szczecin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433443,piast-gliwice-mzks-arka-gdynia,2018-02-28,2018-02-28 19:30:00+00,finished,Ended,3,0,0,0,0,0,0,5064,MZKS Arka Gdynia,7918,Piast Gliwice,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433448,lech-poznan-slask-wroclaw,2018-02-28,2018-02-28 19:30:00+00,finished,Ended,1,2,1,0,2,0,1,3121,Lech Poznań,3108,Śląsk Wrocław,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433447,bruk-bet-termalica-nieciecza-wisla-plock,2018-03-02,2018-03-02 17:00:00+00,finished,Ended,2,1,2,1,0,0,2,36851,Bruk-Bet Termalica Nieciecza,3122,Wisła Płock,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433455,ks-lechia-gdansk-zaglebie-lubin,2018-03-02,2018-03-02 19:30:00+00,finished,Ended,3,0,0,0,0,0,0,3113,Zagłębie Lubin,7913,KS Lechia Gdańsk,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433451,sandecja-nowy-sacz-slask-wroclaw,2018-03-03,2018-03-03 14:30:00+00,finished,Ended,3,0,0,0,0,0,0,3108,Śląsk Wrocław,36766,Sandecja Nowy Sącz,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433446,mks-korona-kielce-pogon-szczecin,2018-03-03,2018-03-03 17:00:00+00,finished,Ended,3,0,0,0,0,0,0,5065,MKS Korona Kielce,3117,Pogoń Szczecin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433438,mzks-arka-gdynia-cracovia,2018-03-04,2018-03-04 14:30:00+00,finished,Ended,1,2,1,1,1,0,1,4901,Cracovia,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433444,lech-poznan-legia-warszawa,2018-03-04,2018-03-04 17:00:00+00,finished,Ended,1,2,1,1,1,0,1,3106,Legia Warszawa,3121,Lech Poznań,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433453,jagiellonia-bialystok-wisla-krakow,2018-03-05,2018-03-05 17:00:00+00,finished,Ended,1,2,0,1,1,0,0,7691,Jagiellonia Białystok,3111,Wisła Kraków,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433457,zaglebie-lubin-gornik-zabrze,2018-03-09,2018-03-09 17:00:00+00,finished,Ended,3,2,2,2,0,1,1,3110,Górnik Zabrze,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433458,wisla-krakow-slask-wroclaw,2018-03-09,2018-03-09 19:30:00+00,finished,Ended,1,3,1,1,2,1,0,3111,Wisła Kraków,3108,Śląsk Wrocław,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433469,sandecja-nowy-sacz-piast-gliwice,2018-03-10,2018-03-10 14:30:00+00,finished,Ended,2,0,3,0,0,2,1,36766,Sandecja Nowy Sącz,7918,Piast Gliwice,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433476,cracovia-pogon-szczecin,2018-03-10,2018-03-10 17:00:00+00,finished,Ended,2,0,3,0,0,2,1,3117,Pogoń Szczecin,4901,Cracovia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433460,mks-korona-kielce-wisla-plock,2018-03-10,2018-03-10 19:30:00+00,finished,Ended,1,2,0,0,2,0,0,3122,Wisła Płock,5065,MKS Korona Kielce,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433472,jagiellonia-bialystok-lech-poznan,2018-03-11,2018-03-11 14:30:00+00,finished,Ended,1,5,1,1,4,1,0,3121,Lech Poznań,7691,Jagiellonia Białystok,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433475,ks-lechia-gdansk-legia-warszawa,2018-03-11,2018-03-11 17:00:00+00,finished,Ended,2,1,3,0,1,1,2,7913,KS Lechia Gdańsk,3106,Legia Warszawa,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433456,bruk-bet-termalica-nieciecza-mzks-arka-gdynia,2018-03-12,2018-03-12 17:00:00+00,finished,Ended,1,4,0,3,1,0,0,5064,MZKS Arka Gdynia,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433479,piast-gliwice-zaglebie-lubin,2018-03-16,2018-03-16 17:00:00+00,finished,Ended,3,0,0,0,0,0,0,7918,Piast Gliwice,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433471,ks-lechia-gdansk-lech-poznan,2018-03-16,2018-03-16 19:30:00+00,finished,Ended,1,3,0,2,1,0,0,3121,Lech Poznań,7913,KS Lechia Gdańsk,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433459,bruk-bet-termalica-nieciecza-pogon-szczecin,2018-03-17,2018-03-17 14:30:00+00,finished,Ended,2,2,4,2,0,1,3,36851,Bruk-Bet Termalica Nieciecza,3117,Pogoń Szczecin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433461,jagiellonia-bialystok-mzks-arka-gdynia,2018-03-17,2018-03-17 17:00:00+00,finished,Ended,1,3,2,1,2,1,1,7691,Jagiellonia Białystok,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433463,mks-korona-kielce-gornik-zabrze,2018-03-17,2018-03-17 19:30:00+00,finished,Ended,3,2,2,1,1,0,2,5065,MKS Korona Kielce,3110,Górnik Zabrze,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433462,sandecja-nowy-sacz-cracovia,2018-03-18,2018-03-18 14:30:00+00,finished,Ended,1,2,1,1,1,0,1,4901,Cracovia,36766,Sandecja Nowy Sącz,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433470,wisla-plock-slask-wroclaw,2018-03-18,2018-03-18 14:30:00+00,finished,Ended,3,1,1,1,0,1,0,3108,Śląsk Wrocław,3122,Wisła Płock,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433478,wisla-krakow-legia-warszawa,2018-03-18,2018-03-18 17:00:00+00,finished,Ended,2,0,2,0,0,2,0,3106,Legia Warszawa,3111,Wisła Kraków,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433473,bruk-bet-termalica-nieciecza-cracovia,2018-03-31,2018-03-31 13:30:00+00,finished,Ended,1,2,0,0,2,0,0,36851,Bruk-Bet Termalica Nieciecza,4901,Cracovia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433474,sandecja-nowy-sacz-gornik-zabrze,2018-03-31,2018-03-31 13:30:00+00,finished,Ended,3,2,2,0,2,0,2,3110,Górnik Zabrze,36766,Sandecja Nowy Sącz,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433464,ks-lechia-gdansk-mks-korona-kielce,2018-03-31,2018-03-31 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,5065,MKS Korona Kielce,7913,KS Lechia Gdańsk,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433466,mzks-arka-gdynia-legia-warszawa,2018-03-31,2018-03-31 18:30:00+00,finished,Ended,1,1,0,1,0,0,0,5064,MZKS Arka Gdynia,3106,Legia Warszawa,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433481,piast-gliwice-wisla-plock,2018-04-02,2018-04-02 13:30:00+00,finished,Ended,1,1,0,0,1,0,0,3122,Wisła Płock,7918,Piast Gliwice,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433482,jagiellonia-bialystok-zaglebie-lubin,2018-04-02,2018-04-02 13:30:00+00,finished,Ended,1,1,0,1,0,0,0,3113,Zagłębie Lubin,7691,Jagiellonia Białystok,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433465,pogon-szczecin-slask-wroclaw,2018-04-02,2018-04-02 16:00:00+00,finished,Ended,1,3,2,1,2,0,2,3117,Pogoń Szczecin,3108,Śląsk Wrocław,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433467,lech-poznan-wisla-krakow,2018-04-02,2018-04-02 16:00:00+00,finished,Ended,2,1,3,1,0,1,2,3111,Wisła Kraków,3121,Lech Poznań,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433484,bruk-bet-termalica-nieciecza-piast-gliwice,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,3,1,1,1,0,0,1,7918,Piast Gliwice,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433483,cracovia-zaglebie-lubin,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,3,2,2,0,2,0,2,4901,Cracovia,3113,Zagłębie Lubin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433486,mks-korona-kielce-slask-wroclaw,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,3,1,1,1,0,0,1,3108,Śląsk Wrocław,5065,MKS Korona Kielce,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433485,sandecja-nowy-sacz-wisla-krakow,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,36766,Sandecja Nowy Sącz,3111,Wisła Kraków,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433477,ks-lechia-gdansk-mzks-arka-gdynia,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,1,4,2,4,0,0,2,7913,KS Lechia Gdańsk,5064,MZKS Arka Gdynia,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433487,jagiellonia-bialystok-wisla-plock,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,2,1,3,0,1,2,1,7691,Jagiellonia Białystok,3122,Wisła Płock,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433468,lech-poznan-gornik-zabrze,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,1,3,1,1,2,0,1,3121,Lech Poznań,3110,Górnik Zabrze,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7433480,pogon-szczecin-legia-warszawa,2018-04-07,2018-04-07 16:00:00+00,finished,Ended,1,3,0,1,2,0,0,3106,Legia Warszawa,3117,Pogoń Szczecin,64,Ekstraklasa,13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772913,ks-lechia-gdansk-mzks-arka-gdynia,2018-04-13,2018-04-13 16:00:00+00,finished,Ended,2,1,2,1,0,2,0,5064,MZKS Arka Gdynia,7913,KS Lechia Gdańsk,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772906,mks-korona-kielce-lech-poznan,2018-04-13,2018-04-13 18:30:00+00,finished,Ended,2,0,1,0,0,1,0,3121,Lech Poznań,5065,MKS Korona Kielce,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772914,piast-gliwice-cracovia,2018-04-14,2018-04-14 13:30:00+00,finished,Ended,1,2,1,1,1,0,1,4901,Cracovia,7918,Piast Gliwice,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772905,jagiellonia-bialystok-gornik-zabrze,2018-04-14,2018-04-14 16:00:00+00,finished,Ended,2,1,2,0,1,0,2,7691,Jagiellonia Białystok,3110,Górnik Zabrze,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772901,zaglebie-lubin-legia-warszawa,2018-04-14,2018-04-14 18:30:00+00,finished,Ended,2,0,1,0,0,0,1,3106,Legia Warszawa,3113,Zagłębie Lubin,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772918,bruk-bet-termalica-nieciecza-pogon-szczecin,2018-04-15,2018-04-15 13:30:00+00,finished,Ended,1,2,0,0,2,0,0,3117,Pogoń Szczecin,36851,Bruk-Bet Termalica Nieciecza,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772915,sandecja-nowy-sacz-slask-wroclaw,2018-04-15,2018-04-15 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,3108,Śląsk Wrocław,36766,Sandecja Nowy Sącz,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772903,wisla-plock-wisla-krakow,2018-04-16,2018-04-16 16:00:00+00,finished,Ended,3,2,2,1,1,2,0,3122,Wisła Płock,3111,Wisła Kraków,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772916,bruk-bet-termalica-nieciecza-slask-wroclaw,2018-04-20,2018-04-20 16:00:00+00,finished,Ended,2,1,2,1,0,2,0,36851,Bruk-Bet Termalica Nieciecza,3108,Śląsk Wrocław,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772907,lech-poznan-zaglebie-lubin,2018-04-20,2018-04-20 18:30:00+00,finished,Ended,2,0,1,0,0,0,1,3113,Zagłębie Lubin,3121,Lech Poznań,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772917,piast-gliwice-pogon-szczecin,2018-04-21,2018-04-21 13:30:00+00,finished,Ended,3,0,0,0,0,0,0,7918,Piast Gliwice,3117,Pogoń Szczecin,33563,"Ekstraklasa, Relegation Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772902,wisla-plock-gornik-zabrze,2018-04-21,2018-04-21 16:00:00+00,finished,Ended,2,0,1,0,0,1,0,3110,Górnik Zabrze,3122,Wisła Płock,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
7772904,jagiellonia-bialystok-mks-korona-kielce,2018-04-21,2018-04-21 18:30:00+00,finished,Ended,2,0,3,0,0,0,3,5065,MKS Korona Kielce,7691,Jagiellonia Białystok,33562,"Ekstraklasa, Championship Round",13350,Ekstraklasa 17/18,17/18,Poland,1,2025-12-02 10:02:40.61586+00
